SSID,BSSID,Signal Strength,current BSSID,x,y
eduroam,44:12:44:6d:ec:11,-75,0,536,655
eduroam,44:12:44:6e:bf:61,-64,0,536,655
eduroam,44:12:44:6d:82:f1,-78,0,536,655
eduroam,44:12:44:6a:4b:f1,-77,0,536,655
eduroam,44:12:44:6d:9b:41,-77,0,536,655
eduroam,44:12:44:6a:77:41,-84,0,536,655
eduroam,44:12:44:69:70:61,-67,0,536,655
eduroam,44:12:44:69:e3:61,-86,0,536,655
eduroam,44:12:44:6a:d0:61,-69,0,536,655
eduroam,44:12:44:6a:57:f1,-82,0,536,655
eduroam,44:12:44:6d:83:11,-78,0,536,655
eduroam,44:12:44:6a:05:b1,-58,0,536,655
eduroam,44:12:44:6b:96:21,-84,0,536,655
eduroam,44:12:44:6d:39:a1,-70,0,536,655
eduroam,44:12:44:6d:cd:91,-67,0,536,655
eduroam,44:12:44:6d:eb:f1,-76,0,536,655
eduroam,44:12:44:6d:cd:b1,-55,1,536,655
eduroam,44:12:44:6b:77:61,-85,0,536,655
eduroam,44:12:44:69:70:41,-67,0,536,655
eduroam,44:12:44:6d:39:c1,-66,0,536,655
eduroam,44:12:44:6a:05:d1,-46,0,536,655
eduroam,44:12:44:6d:16:e1,-69,0,536,655
eduroam,44:12:44:6a:d0:81,-71,0,536,655
eduroam,44:12:44:6e:f8:91,-77,0,536,655
eduroam,44:12:44:6e:07:71,-71,0,536,655
eduroam,44:12:44:69:e1:41,-82,0,536,655
eduroam,44:12:44:6e:bf:41,-69,0,536,655
eduroam,44:12:44:69:e1:21,-82,0,536,655
eduroam,44:12:44:6d:9b:21,-79,0,536,655
eduroam,44:12:44:6e:07:51,-81,0,536,655
IllinoisNet,44:12:44:6d:ec:10,-75,0,536,655
IllinoisNet,44:12:44:6e:bf:60,-64,0,536,655
IllinoisNet,44:12:44:6d:9b:40,-77,0,536,655
IllinoisNet,44:12:44:6d:82:f0,-79,0,536,655
IllinoisNet,44:12:44:6e:f8:90,-78,0,536,655
IllinoisNet,44:12:44:6a:77:40,-83,0,536,655
IllinoisNet,44:12:44:69:70:60,-67,0,536,655
IllinoisNet,44:12:44:69:65:f0,-81,0,536,655
IllinoisNet,44:12:44:6a:57:f0,-81,0,536,655
IllinoisNet,44:12:44:6d:9b:20,-80,0,536,655
IllinoisNet,44:12:44:6d:cd:90,-67,0,536,655
IllinoisNet,44:12:44:6b:96:20,-84,0,536,655
IllinoisNet,44:12:44:6d:eb:f0,-77,0,536,655
IllinoisNet,44:12:44:6e:bf:40,-73,0,536,655
IllinoisNet,44:12:44:6d:cd:b0,-55,0,536,655
IllinoisNet,44:12:44:6b:77:60,-85,0,536,655
IllinoisNet,44:12:44:69:e1:20,-82,0,536,655
IllinoisNet,44:12:44:6d:39:c0,-65,0,536,655
IllinoisNet,44:12:44:69:70:40,-68,0,536,655
IllinoisNet,44:12:44:6a:05:d0,-46,0,536,655
IllinoisNet,44:12:44:6d:16:e0,-69,0,536,655
IllinoisNet,44:12:44:6a:05:b0,-58,0,536,655
IllinoisNet,44:12:44:6a:4b:f0,-77,0,536,655
IllinoisNet,44:12:44:6a:d0:80,-71,0,536,655
IllinoisNet,44:12:44:6d:83:10,-77,0,536,655
IllinoisNet,44:12:44:6e:07:70,-76,0,536,655
IllinoisNet,44:12:44:69:e1:40,-81,0,536,655
IllinoisNet,44:12:44:6e:07:50,-82,0,536,655
eduroam,44:12:44:6d:ec:11,-75,0,536,655
eduroam,44:12:44:6e:bf:61,-64,0,536,655
eduroam,44:12:44:6d:82:f1,-78,0,536,655
eduroam,44:12:44:6a:4b:f1,-77,0,536,655
eduroam,44:12:44:6d:9b:41,-77,0,536,655
eduroam,44:12:44:6a:77:41,-84,0,536,655
eduroam,44:12:44:69:70:61,-67,0,536,655
eduroam,44:12:44:69:e3:61,-86,0,536,655
eduroam,44:12:44:6a:d0:61,-69,0,536,655
eduroam,44:12:44:6a:57:f1,-82,0,536,655
eduroam,44:12:44:6d:83:11,-78,0,536,655
eduroam,44:12:44:6a:05:b1,-58,0,536,655
eduroam,44:12:44:6b:96:21,-84,0,536,655
eduroam,44:12:44:6d:39:a1,-70,0,536,655
eduroam,44:12:44:6d:cd:91,-67,0,536,655
eduroam,44:12:44:6d:eb:f1,-76,0,536,655
eduroam,44:12:44:6d:cd:b1,-55,1,536,655
eduroam,44:12:44:6b:77:61,-85,0,536,655
eduroam,44:12:44:69:70:41,-67,0,536,655
eduroam,44:12:44:6d:39:c1,-66,0,536,655
eduroam,44:12:44:6a:05:d1,-46,0,536,655
eduroam,44:12:44:6d:16:e1,-69,0,536,655
eduroam,44:12:44:6a:d0:81,-71,0,536,655
eduroam,44:12:44:6e:f8:91,-77,0,536,655
eduroam,44:12:44:6e:07:71,-71,0,536,655
eduroam,44:12:44:69:e1:41,-82,0,536,655
eduroam,44:12:44:6e:bf:41,-69,0,536,655
eduroam,44:12:44:69:e1:21,-82,0,536,655
eduroam,44:12:44:6d:9b:21,-79,0,536,655
eduroam,44:12:44:6e:07:51,-81,0,536,655
IllinoisNet,44:12:44:6d:ec:10,-75,0,536,655
IllinoisNet,44:12:44:6e:bf:60,-64,0,536,655
IllinoisNet,44:12:44:6d:9b:40,-77,0,536,655
IllinoisNet,44:12:44:6d:82:f0,-79,0,536,655
IllinoisNet,44:12:44:6e:f8:90,-78,0,536,655
IllinoisNet,44:12:44:6a:77:40,-83,0,536,655
IllinoisNet,44:12:44:69:70:60,-67,0,536,655
IllinoisNet,44:12:44:69:65:f0,-81,0,536,655
IllinoisNet,44:12:44:6a:57:f0,-81,0,536,655
IllinoisNet,44:12:44:6d:9b:20,-80,0,536,655
IllinoisNet,44:12:44:6d:cd:90,-67,0,536,655
IllinoisNet,44:12:44:6b:96:20,-84,0,536,655
IllinoisNet,44:12:44:6d:eb:f0,-77,0,536,655
IllinoisNet,44:12:44:6e:bf:40,-73,0,536,655
IllinoisNet,44:12:44:6d:cd:b0,-55,0,536,655
IllinoisNet,44:12:44:6b:77:60,-85,0,536,655
IllinoisNet,44:12:44:69:e1:20,-82,0,536,655
IllinoisNet,44:12:44:6d:39:c0,-65,0,536,655
IllinoisNet,44:12:44:69:70:40,-68,0,536,655
IllinoisNet,44:12:44:6a:05:d0,-46,0,536,655
IllinoisNet,44:12:44:6d:16:e0,-69,0,536,655
IllinoisNet,44:12:44:6a:05:b0,-58,0,536,655
IllinoisNet,44:12:44:6a:4b:f0,-77,0,536,655
IllinoisNet,44:12:44:6a:d0:80,-71,0,536,655
IllinoisNet,44:12:44:6d:83:10,-77,0,536,655
IllinoisNet,44:12:44:6e:07:70,-76,0,536,655
IllinoisNet,44:12:44:69:e1:40,-81,0,536,655
IllinoisNet,44:12:44:6e:07:50,-82,0,536,655
SSID,BSSID,Signal Strength,current BSSID,x,y
eduroam,44:12:44:6d:ec:11,-71,0,536,652
eduroam,44:12:44:6e:bf:61,-68,0,536,652
eduroam,44:12:44:6d:82:f1,-78,0,536,652
eduroam,44:12:44:6a:4b:f1,-78,0,536,652
eduroam,44:12:44:6d:9b:41,-77,0,536,652
eduroam,44:12:44:6a:77:41,-78,0,536,652
eduroam,44:12:44:69:70:61,-63,0,536,652
eduroam,44:12:44:6a:57:f1,-76,0,536,652
eduroam,44:12:44:6d:83:11,-77,0,536,652
eduroam,44:12:44:6a:05:b1,-51,0,536,652
eduroam,44:12:44:6d:39:a1,-61,0,536,652
eduroam,44:12:44:6d:eb:f1,-80,0,536,652
eduroam,44:12:44:6d:cd:b1,-55,1,536,652
eduroam,44:12:44:69:70:41,-63,0,536,652
eduroam,44:12:44:6d:39:c1,-58,0,536,652
eduroam,44:12:44:6a:05:d1,-52,0,536,652
eduroam,44:12:44:6d:16:e1,-75,0,536,652
eduroam,44:12:44:6a:d0:81,-71,0,536,652
eduroam,44:12:44:6e:f8:91,-80,0,536,652
eduroam,44:12:44:6e:07:71,-68,0,536,652
eduroam,44:12:44:69:e1:41,-82,0,536,652
eduroam,44:12:44:6e:bf:41,-68,0,536,652
eduroam,44:12:44:69:e1:21,-81,0,536,652
eduroam,44:12:44:6b:00:31,-85,0,536,652
eduroam,44:12:44:69:65:f1,-76,0,536,652
eduroam,44:12:44:6d:9b:21,-79,0,536,652
eduroam,44:12:44:6e:07:51,-76,0,536,652
IllinoisNet,44:12:44:6d:ec:10,-71,0,536,652
IllinoisNet,44:12:44:6e:bf:60,-69,0,536,652
IllinoisNet,44:12:44:6d:9b:40,-77,0,536,652
IllinoisNet,44:12:44:6d:82:f0,-79,0,536,652
IllinoisNet,44:12:44:6d:39:a0,-62,0,536,652
IllinoisNet,44:12:44:6e:f8:90,-79,0,536,652
IllinoisNet,44:12:44:6a:77:40,-78,0,536,652
IllinoisNet,44:12:44:69:70:60,-63,0,536,652
IllinoisNet,44:12:44:6a:57:f0,-76,0,536,652
IllinoisNet,44:12:44:6d:9b:20,-81,0,536,652
IllinoisNet,44:12:44:6d:eb:f0,-80,0,536,652
IllinoisNet,44:12:44:6d:cd:b0,-62,0,536,652
IllinoisNet,44:12:44:69:e1:20,-81,0,536,652
IllinoisNet,44:12:44:6b:77:40,-84,0,536,652
IllinoisNet,44:12:44:6d:39:c0,-58,0,536,652
IllinoisNet,44:12:44:69:70:40,-64,0,536,652
IllinoisNet,44:12:44:6a:05:d0,-52,0,536,652
IllinoisNet,44:12:44:6d:16:e0,-75,0,536,652
IllinoisNet,44:12:44:6b:00:30,-87,0,536,652
IllinoisNet,44:12:44:6a:05:b0,-52,0,536,652
IllinoisNet,44:12:44:6a:4b:f0,-77,0,536,652
IllinoisNet,44:12:44:6a:d0:80,-71,0,536,652
IllinoisNet,44:12:44:6d:83:10,-77,0,536,652
IllinoisNet,44:12:44:6e:07:70,-68,0,536,652
IllinoisNet,44:12:44:69:e1:40,-84,0,536,652
IllinoisNet,44:12:44:6e:07:50,-75,0,536,652
eduroam,44:12:44:6d:ec:11,-71,0,536,652
eduroam,44:12:44:6e:bf:61,-68,0,536,652
eduroam,44:12:44:6d:82:f1,-78,0,536,652
eduroam,44:12:44:6a:4b:f1,-78,0,536,652
eduroam,44:12:44:6d:9b:41,-77,0,536,652
eduroam,44:12:44:6a:77:41,-78,0,536,652
eduroam,44:12:44:69:70:61,-63,0,536,652
eduroam,44:12:44:6a:57:f1,-76,0,536,652
eduroam,44:12:44:6d:83:11,-77,0,536,652
eduroam,44:12:44:6a:05:b1,-51,0,536,652
eduroam,44:12:44:6d:39:a1,-61,0,536,652
eduroam,44:12:44:6d:eb:f1,-80,0,536,652
eduroam,44:12:44:6d:cd:b1,-55,1,536,652
eduroam,44:12:44:69:70:41,-63,0,536,652
eduroam,44:12:44:6d:39:c1,-58,0,536,652
eduroam,44:12:44:6a:05:d1,-52,0,536,652
eduroam,44:12:44:6d:16:e1,-75,0,536,652
eduroam,44:12:44:6a:d0:81,-71,0,536,652
eduroam,44:12:44:6e:f8:91,-80,0,536,652
eduroam,44:12:44:6e:07:71,-68,0,536,652
eduroam,44:12:44:69:e1:41,-82,0,536,652
eduroam,44:12:44:6e:bf:41,-68,0,536,652
eduroam,44:12:44:69:e1:21,-81,0,536,652
eduroam,44:12:44:6b:00:31,-85,0,536,652
eduroam,44:12:44:69:65:f1,-76,0,536,652
eduroam,44:12:44:6d:9b:21,-79,0,536,652
eduroam,44:12:44:6e:07:51,-76,0,536,652
IllinoisNet,44:12:44:6d:ec:10,-71,0,536,652
IllinoisNet,44:12:44:6e:bf:60,-69,0,536,652
IllinoisNet,44:12:44:6d:9b:40,-77,0,536,652
IllinoisNet,44:12:44:6d:82:f0,-79,0,536,652
IllinoisNet,44:12:44:6d:39:a0,-62,0,536,652
IllinoisNet,44:12:44:6e:f8:90,-79,0,536,652
IllinoisNet,44:12:44:6a:77:40,-78,0,536,652
IllinoisNet,44:12:44:69:70:60,-63,0,536,652
IllinoisNet,44:12:44:6a:57:f0,-76,0,536,652
IllinoisNet,44:12:44:6d:9b:20,-81,0,536,652
IllinoisNet,44:12:44:6d:eb:f0,-80,0,536,652
IllinoisNet,44:12:44:6d:cd:b0,-62,0,536,652
IllinoisNet,44:12:44:69:e1:20,-81,0,536,652
IllinoisNet,44:12:44:6b:77:40,-84,0,536,652
IllinoisNet,44:12:44:6d:39:c0,-58,0,536,652
IllinoisNet,44:12:44:69:70:40,-64,0,536,652
IllinoisNet,44:12:44:6a:05:d0,-52,0,536,652
IllinoisNet,44:12:44:6d:16:e0,-75,0,536,652
IllinoisNet,44:12:44:6b:00:30,-87,0,536,652
IllinoisNet,44:12:44:6a:05:b0,-52,0,536,652
IllinoisNet,44:12:44:6a:4b:f0,-77,0,536,652
IllinoisNet,44:12:44:6a:d0:80,-71,0,536,652
IllinoisNet,44:12:44:6d:83:10,-77,0,536,652
IllinoisNet,44:12:44:6e:07:70,-68,0,536,652
IllinoisNet,44:12:44:69:e1:40,-84,0,536,652
IllinoisNet,44:12:44:6e:07:50,-75,0,536,652
SSID,BSSID,Signal Strength,current BSSID,x,y
eduroam,44:12:44:6d:ec:11,-73,0,536,587
eduroam,44:12:44:6e:bf:61,-66,0,536,587
eduroam,44:12:44:69:66:11,-77,0,536,587
eduroam,44:12:44:6d:82:f1,-78,0,536,587
eduroam,44:12:44:6a:4b:f1,-73,0,536,587
eduroam,44:12:44:6d:9b:41,-72,0,536,587
eduroam,44:12:44:6a:77:41,-77,0,536,587
eduroam,44:12:44:69:70:61,-66,0,536,587
eduroam,44:12:44:6a:57:f1,-79,0,536,587
eduroam,44:12:44:6d:83:11,-72,0,536,587
eduroam,44:12:44:6a:05:b1,-60,0,536,587
eduroam,44:12:44:6e:b2:d1,-84,0,536,587
eduroam,44:12:44:6b:96:21,-83,0,536,587
eduroam,44:12:44:6d:39:a1,-73,0,536,587
eduroam,44:12:44:6d:cd:91,-66,0,536,587
eduroam,44:12:44:6d:eb:f1,-77,0,536,587
eduroam,44:12:44:6e:6d:11,-84,0,536,587
eduroam,44:12:44:6d:cd:b1,-60,1,536,587
eduroam,44:12:44:6b:77:61,-83,0,536,587
eduroam,44:12:44:6d:98:11,-82,0,536,587
eduroam,44:12:44:69:70:41,-73,0,536,587
eduroam,44:12:44:6d:39:c1,-58,0,536,587
eduroam,44:12:44:6b:77:41,-78,0,536,587
eduroam,44:12:44:6a:05:d1,-51,0,536,587
eduroam,44:12:44:6d:54:d1,-86,0,536,587
eduroam,44:12:44:6d:16:e1,-72,0,536,587
eduroam,44:12:44:6a:4b:d1,-78,0,536,587
eduroam,44:12:44:6a:d0:81,-70,0,536,587
eduroam,44:12:44:6e:f8:91,-74,0,536,587
eduroam,44:12:44:6e:07:71,-69,0,536,587
eduroam,44:12:44:69:e1:41,-81,0,536,587
eduroam,44:12:44:6e:bf:41,-66,0,536,587
eduroam,44:12:44:69:e1:21,-86,0,536,587
eduroam,44:12:44:6b:00:31,-85,0,536,587
eduroam,44:12:44:69:65:f1,-80,0,536,587
eduroam,44:12:44:6d:9b:21,-78,0,536,587
eduroam,44:12:44:6e:07:51,-76,0,536,587
IllinoisNet,44:12:44:6e:6d:10,-83,0,536,587
IllinoisNet,44:12:44:6d:ec:10,-71,0,536,587
IllinoisNet,44:12:44:6e:bf:60,-66,0,536,587
IllinoisNet,44:12:44:6d:9b:40,-72,0,536,587
IllinoisNet,44:12:44:6d:82:f0,-79,0,536,587
IllinoisNet,44:12:44:6d:39:a0,-62,0,536,587
IllinoisNet,44:12:44:6e:f8:90,-74,0,536,587
IllinoisNet,44:12:44:6a:77:40,-78,0,536,587
IllinoisNet,44:12:44:69:70:60,-66,0,536,587
IllinoisNet,44:12:44:69:65:f0,-79,0,536,587
IllinoisNet,44:12:44:6a:57:f0,-80,0,536,587
IllinoisNet,44:12:44:6e:b2:b0,-83,0,536,587
IllinoisNet,44:12:44:6d:9b:20,-71,0,536,587
IllinoisNet,44:12:44:6d:cd:90,-64,0,536,587
IllinoisNet,44:12:44:6e:b2:d0,-84,0,536,587
IllinoisNet,44:12:44:6b:96:20,-84,0,536,587
IllinoisNet,44:12:44:6d:eb:f0,-76,0,536,587
IllinoisNet,44:12:44:6e:bf:40,-69,0,536,587
IllinoisNet,44:12:44:6d:cd:b0,-55,0,536,587
IllinoisNet,44:12:44:6b:c3:30,-86,0,536,587
IllinoisNet,44:12:44:69:66:10,-76,0,536,587
IllinoisNet,44:12:44:6d:98:10,-82,0,536,587
IllinoisNet,44:12:44:6b:77:60,-82,0,536,587
IllinoisNet,44:12:44:69:e1:20,-86,0,536,587
IllinoisNet,44:12:44:6b:77:40,-81,0,536,587
IllinoisNet,44:12:44:6d:39:c0,-58,0,536,587
IllinoisNet,44:12:44:69:70:40,-74,0,536,587
IllinoisNet,44:12:44:6a:05:d0,-51,0,536,587
IllinoisNet,44:12:44:6d:16:e0,-72,0,536,587
IllinoisNet,44:12:44:6a:4b:d0,-80,0,536,587
IllinoisNet,44:12:44:6b:00:30,-87,0,536,587
IllinoisNet,44:12:44:6a:05:b0,-59,0,536,587
IllinoisNet,44:12:44:6a:4b:f0,-73,0,536,587
IllinoisNet,44:12:44:6a:d0:80,-70,0,536,587
IllinoisNet,44:12:44:6d:83:10,-72,0,536,587
IllinoisNet,44:12:44:6e:07:70,-68,0,536,587
IllinoisNet,44:12:44:69:e1:40,-81,0,536,587
IllinoisNet,44:12:44:6e:07:50,-81,0,536,587
eduroam,44:12:44:6d:ec:11,-73,0,536,587
eduroam,44:12:44:6e:bf:61,-66,0,536,587
eduroam,44:12:44:69:66:11,-77,0,536,587
eduroam,44:12:44:6d:82:f1,-78,0,536,587
eduroam,44:12:44:6a:4b:f1,-73,0,536,587
eduroam,44:12:44:6d:9b:41,-72,0,536,587
eduroam,44:12:44:6a:77:41,-77,0,536,587
eduroam,44:12:44:69:70:61,-66,0,536,587
eduroam,44:12:44:6a:57:f1,-79,0,536,587
eduroam,44:12:44:6d:83:11,-72,0,536,587
eduroam,44:12:44:6a:05:b1,-60,0,536,587
eduroam,44:12:44:6e:b2:d1,-84,0,536,587
eduroam,44:12:44:6b:96:21,-83,0,536,587
eduroam,44:12:44:6d:39:a1,-73,0,536,587
eduroam,44:12:44:6d:cd:91,-66,0,536,587
eduroam,44:12:44:6d:eb:f1,-77,0,536,587
eduroam,44:12:44:6e:6d:11,-84,0,536,587
eduroam,44:12:44:6d:cd:b1,-60,1,536,587
eduroam,44:12:44:6b:77:61,-83,0,536,587
eduroam,44:12:44:6d:98:11,-82,0,536,587
eduroam,44:12:44:69:70:41,-73,0,536,587
eduroam,44:12:44:6d:39:c1,-58,0,536,587
eduroam,44:12:44:6b:77:41,-78,0,536,587
eduroam,44:12:44:6a:05:d1,-51,0,536,587
eduroam,44:12:44:6d:54:d1,-86,0,536,587
eduroam,44:12:44:6d:16:e1,-72,0,536,587
eduroam,44:12:44:6a:4b:d1,-78,0,536,587
eduroam,44:12:44:6a:d0:81,-70,0,536,587
eduroam,44:12:44:6e:f8:91,-74,0,536,587
eduroam,44:12:44:6e:07:71,-69,0,536,587
eduroam,44:12:44:69:e1:41,-81,0,536,587
eduroam,44:12:44:6e:bf:41,-66,0,536,587
eduroam,44:12:44:69:e1:21,-86,0,536,587
eduroam,44:12:44:6b:00:31,-85,0,536,587
eduroam,44:12:44:69:65:f1,-80,0,536,587
eduroam,44:12:44:6d:9b:21,-78,0,536,587
eduroam,44:12:44:6e:07:51,-76,0,536,587
IllinoisNet,44:12:44:6e:6d:10,-83,0,536,587
IllinoisNet,44:12:44:6d:ec:10,-71,0,536,587
IllinoisNet,44:12:44:6e:bf:60,-66,0,536,587
IllinoisNet,44:12:44:6d:9b:40,-72,0,536,587
IllinoisNet,44:12:44:6d:82:f0,-79,0,536,587
IllinoisNet,44:12:44:6d:39:a0,-62,0,536,587
IllinoisNet,44:12:44:6e:f8:90,-74,0,536,587
IllinoisNet,44:12:44:6a:77:40,-78,0,536,587
IllinoisNet,44:12:44:69:70:60,-66,0,536,587
IllinoisNet,44:12:44:69:65:f0,-79,0,536,587
IllinoisNet,44:12:44:6a:57:f0,-80,0,536,587
IllinoisNet,44:12:44:6e:b2:b0,-83,0,536,587
IllinoisNet,44:12:44:6d:9b:20,-71,0,536,587
IllinoisNet,44:12:44:6d:cd:90,-64,0,536,587
IllinoisNet,44:12:44:6e:b2:d0,-84,0,536,587
IllinoisNet,44:12:44:6b:96:20,-84,0,536,587
IllinoisNet,44:12:44:6d:eb:f0,-76,0,536,587
IllinoisNet,44:12:44:6e:bf:40,-69,0,536,587
IllinoisNet,44:12:44:6d:cd:b0,-55,0,536,587
IllinoisNet,44:12:44:6b:c3:30,-86,0,536,587
IllinoisNet,44:12:44:69:66:10,-76,0,536,587
IllinoisNet,44:12:44:6d:98:10,-82,0,536,587
IllinoisNet,44:12:44:6b:77:60,-82,0,536,587
IllinoisNet,44:12:44:69:e1:20,-86,0,536,587
IllinoisNet,44:12:44:6b:77:40,-81,0,536,587
IllinoisNet,44:12:44:6d:39:c0,-58,0,536,587
IllinoisNet,44:12:44:69:70:40,-74,0,536,587
IllinoisNet,44:12:44:6a:05:d0,-51,0,536,587
IllinoisNet,44:12:44:6d:16:e0,-72,0,536,587
IllinoisNet,44:12:44:6a:4b:d0,-80,0,536,587
IllinoisNet,44:12:44:6b:00:30,-87,0,536,587
IllinoisNet,44:12:44:6a:05:b0,-59,0,536,587
IllinoisNet,44:12:44:6a:4b:f0,-73,0,536,587
IllinoisNet,44:12:44:6a:d0:80,-70,0,536,587
IllinoisNet,44:12:44:6d:83:10,-72,0,536,587
IllinoisNet,44:12:44:6e:07:70,-68,0,536,587
IllinoisNet,44:12:44:69:e1:40,-81,0,536,587
IllinoisNet,44:12:44:6e:07:50,-81,0,536,587
SSID,BSSID,Signal Strength,current BSSID,x,y
eduroam,44:12:44:6d:ec:11,-73,0,475,651
eduroam,44:12:44:6e:bf:61,-70,0,475,651
eduroam,44:12:44:69:66:11,-78,0,475,651
eduroam,44:12:44:6d:82:f1,-80,0,475,651
eduroam,44:12:44:6a:4b:f1,-77,0,475,651
eduroam,44:12:44:6d:9b:41,-78,0,475,651
eduroam,44:12:44:6a:77:41,-80,0,475,651
eduroam,44:12:44:69:70:61,-72,0,475,651
eduroam,44:12:44:6a:d0:61,-69,0,475,651
eduroam,44:12:44:6a:57:f1,-76,0,475,651
eduroam,44:12:44:6d:83:11,-80,0,475,651
eduroam,44:12:44:6a:05:b1,-58,0,475,651
eduroam,44:12:44:6a:0b:e1,-83,0,475,651
eduroam,44:12:44:6e:f8:71,-85,0,475,651
eduroam,44:12:44:6d:cd:91,-63,0,475,651
eduroam,44:12:44:6d:eb:f1,-76,0,475,651
eduroam,44:12:44:6d:cd:b1,-59,1,475,651
eduroam,44:12:44:69:70:41,-62,0,475,651
eduroam,44:12:44:6d:39:c1,-55,0,475,651
eduroam,44:12:44:6a:05:d1,-56,0,475,651
eduroam,44:12:44:6d:16:e1,-74,0,475,651
eduroam,44:12:44:6a:d0:81,-70,0,475,651
eduroam,44:12:44:6e:07:71,-71,0,475,651
eduroam,44:12:44:6e:bf:41,-75,0,475,651
eduroam,44:12:44:6a:0c:01,-85,0,475,651
eduroam,44:12:44:6e:07:51,-72,0,475,651
eduroam,44:12:44:6d:16:c1,-73,0,475,651
IllinoisNet,44:12:44:6d:ec:10,-73,0,475,651
IllinoisNet,44:12:44:6e:bf:60,-70,0,475,651
IllinoisNet,44:12:44:6d:9b:40,-79,0,475,651
IllinoisNet,44:12:44:6d:82:f0,-81,0,475,651
IllinoisNet,44:12:44:6a:77:40,-80,0,475,651
IllinoisNet,44:12:44:69:70:60,-72,0,475,651
IllinoisNet,44:12:44:6a:57:f0,-76,0,475,651
IllinoisNet,44:12:44:6d:cd:90,-61,0,475,651
IllinoisNet,44:12:44:6a:0b:e0,-85,0,475,651
IllinoisNet,44:12:44:6d:eb:f0,-75,0,475,651
IllinoisNet,44:12:44:6e:bf:40,-74,0,475,651
IllinoisNet,44:12:44:6e:f8:70,-82,0,475,651
IllinoisNet,44:12:44:6d:cd:b0,-59,0,475,651
IllinoisNet,44:12:44:69:66:10,-78,0,475,651
IllinoisNet,44:12:44:6d:16:c0,-73,0,475,651
IllinoisNet,44:12:44:6b:77:60,-84,0,475,651
IllinoisNet,44:12:44:6d:39:c0,-55,0,475,651
IllinoisNet,44:12:44:69:70:40,-64,0,475,651
IllinoisNet,44:12:44:6a:05:d0,-56,0,475,651
IllinoisNet,44:12:44:6d:16:e0,-73,0,475,651
IllinoisNet,44:12:44:6a:4b:f0,-77,0,475,651
IllinoisNet,44:12:44:6a:d0:80,-67,0,475,651
IllinoisNet,44:12:44:6d:83:10,-80,0,475,651
IllinoisNet,44:12:44:6e:07:50,-72,0,475,651
IllinoisNet,44:12:44:6a:0c:00,-87,0,475,651
IllinoisNet,44:12:44:6a:d0:60,-68,0,475,651
eduroam,44:12:44:6d:ec:11,-73,0,475,651
eduroam,44:12:44:6e:bf:61,-70,0,475,651
eduroam,44:12:44:69:66:11,-78,0,475,651
eduroam,44:12:44:6d:82:f1,-80,0,475,651
eduroam,44:12:44:6a:4b:f1,-77,0,475,651
eduroam,44:12:44:6d:9b:41,-78,0,475,651
eduroam,44:12:44:6a:77:41,-80,0,475,651
eduroam,44:12:44:69:70:61,-72,0,475,651
eduroam,44:12:44:6a:d0:61,-69,0,475,651
eduroam,44:12:44:6a:57:f1,-76,0,475,651
eduroam,44:12:44:6d:83:11,-80,0,475,651
eduroam,44:12:44:6a:05:b1,-58,0,475,651
eduroam,44:12:44:6a:0b:e1,-83,0,475,651
eduroam,44:12:44:6e:f8:71,-85,0,475,651
eduroam,44:12:44:6d:cd:91,-63,0,475,651
eduroam,44:12:44:6d:eb:f1,-76,0,475,651
eduroam,44:12:44:6d:cd:b1,-59,1,475,651
eduroam,44:12:44:69:70:41,-62,0,475,651
eduroam,44:12:44:6d:39:c1,-55,0,475,651
eduroam,44:12:44:6a:05:d1,-56,0,475,651
eduroam,44:12:44:6d:16:e1,-74,0,475,651
eduroam,44:12:44:6a:d0:81,-70,0,475,651
eduroam,44:12:44:6e:07:71,-71,0,475,651
eduroam,44:12:44:6e:bf:41,-75,0,475,651
eduroam,44:12:44:6a:0c:01,-85,0,475,651
eduroam,44:12:44:6e:07:51,-72,0,475,651
eduroam,44:12:44:6d:16:c1,-73,0,475,651
IllinoisNet,44:12:44:6d:ec:10,-73,0,475,651
IllinoisNet,44:12:44:6e:bf:60,-70,0,475,651
IllinoisNet,44:12:44:6d:9b:40,-79,0,475,651
IllinoisNet,44:12:44:6d:82:f0,-81,0,475,651
IllinoisNet,44:12:44:6a:77:40,-80,0,475,651
IllinoisNet,44:12:44:69:70:60,-72,0,475,651
IllinoisNet,44:12:44:6a:57:f0,-76,0,475,651
IllinoisNet,44:12:44:6d:cd:90,-61,0,475,651
IllinoisNet,44:12:44:6a:0b:e0,-85,0,475,651
IllinoisNet,44:12:44:6d:eb:f0,-75,0,475,651
IllinoisNet,44:12:44:6e:bf:40,-74,0,475,651
IllinoisNet,44:12:44:6e:f8:70,-82,0,475,651
IllinoisNet,44:12:44:6d:cd:b0,-59,0,475,651
IllinoisNet,44:12:44:69:66:10,-78,0,475,651
IllinoisNet,44:12:44:6d:16:c0,-73,0,475,651
IllinoisNet,44:12:44:6b:77:60,-84,0,475,651
IllinoisNet,44:12:44:6d:39:c0,-55,0,475,651
IllinoisNet,44:12:44:69:70:40,-64,0,475,651
IllinoisNet,44:12:44:6a:05:d0,-56,0,475,651
IllinoisNet,44:12:44:6d:16:e0,-73,0,475,651
IllinoisNet,44:12:44:6a:4b:f0,-77,0,475,651
IllinoisNet,44:12:44:6a:d0:80,-67,0,475,651
IllinoisNet,44:12:44:6d:83:10,-80,0,475,651
IllinoisNet,44:12:44:6e:07:50,-72,0,475,651
